source,target,source_type,target_type,edge_type
STR_0895,PYO_12,strain,pyoverdine,production
STR_0896,PYO_12,strain,pyoverdine,production
STR_0897,PYO_12,strain,pyoverdine,production
STR_0898,PYO_12,strain,pyoverdine,production
STR_0899,PYO_12,strain,pyoverdine,production
STR_0900,PYO_12,strain,pyoverdine,production
STR_0901,PYO_12,strain,pyoverdine,production
STR_0902,PYO_12,strain,pyoverdine,production
STR_0903,PYO_12,strain,pyoverdine,production
STR_0904,PYO_12,strain,pyoverdine,production
STR_0905,PYO_12,strain,pyoverdine,production
STR_0906,PYO_12,strain,pyoverdine,production
STR_0907,PYO_12,strain,pyoverdine,production
STR_0908,PYO_12,strain,pyoverdine,production
STR_0909,PYO_12,strain,pyoverdine,production
STR_0910,PYO_12,strain,pyoverdine,production
STR_0911,PYO_12,strain,pyoverdine,production
STR_0912,PYO_12,strain,pyoverdine,production
STR_0913,PYO_12,strain,pyoverdine,production
STR_0914,PYO_12,strain,pyoverdine,production
STR_0915,PYO_12,strain,pyoverdine,production
STR_0916,PYO_12,strain,pyoverdine,production
STR_0917,PYO_12,strain,pyoverdine,production
STR_0918,PYO_12,strain,pyoverdine,production
STR_0919,PYO_12,strain,pyoverdine,production
STR_0920,PYO_12,strain,pyoverdine,production
STR_0921,PYO_12,strain,pyoverdine,production
STR_0922,PYO_12,strain,pyoverdine,production
STR_0923,PYO_12,strain,pyoverdine,production
STR_0924,PYO_12,strain,pyoverdine,production
STR_0925,PYO_12,strain,pyoverdine,production
STR_0926,PYO_12,strain,pyoverdine,production
STR_0927,PYO_12,strain,pyoverdine,production
STR_0928,PYO_12,strain,pyoverdine,production
STR_0929,PYO_12,strain,pyoverdine,production
STR_0930,PYO_12,strain,pyoverdine,production
STR_0931,PYO_12,strain,pyoverdine,production
STR_0932,PYO_12,strain,pyoverdine,production
STR_0933,PYO_12,strain,pyoverdine,production
STR_0934,PYO_12,strain,pyoverdine,production
STR_0935,PYO_12,strain,pyoverdine,production
STR_0936,PYO_12,strain,pyoverdine,production
STR_0937,PYO_12,strain,pyoverdine,production
STR_0938,PYO_12,strain,pyoverdine,production
STR_0939,PYO_12,strain,pyoverdine,production
STR_0940,PYO_12,strain,pyoverdine,production
STR_0941,PYO_12,strain,pyoverdine,production
STR_0942,PYO_12,strain,pyoverdine,production
STR_0943,PYO_12,strain,pyoverdine,production
STR_0944,PYO_12,strain,pyoverdine,production
STR_0945,PYO_12,strain,pyoverdine,production
STR_0946,PYO_12,strain,pyoverdine,production
STR_0947,PYO_12,strain,pyoverdine,production
STR_0948,PYO_12,strain,pyoverdine,production
STR_0949,PYO_12,strain,pyoverdine,production
STR_0950,PYO_12,strain,pyoverdine,production
STR_0951,PYO_12,strain,pyoverdine,production
STR_0953,PYO_12,strain,pyoverdine,production
STR_0954,PYO_12,strain,pyoverdine,production
STR_0973,PYO_12,strain,pyoverdine,production
STR_0979,PYO_12,strain,pyoverdine,production
STR_0994,PYO_12,strain,pyoverdine,production
STR_0995,PYO_12,strain,pyoverdine,production
STR_0996,PYO_12,strain,pyoverdine,production
STR_0997,PYO_12,strain,pyoverdine,production
STR_0998,PYO_12,strain,pyoverdine,production
STR_0999,PYO_12,strain,pyoverdine,production
STR_1000,PYO_12,strain,pyoverdine,production
STR_1001,PYO_12,strain,pyoverdine,production
STR_1002,PYO_12,strain,pyoverdine,production
STR_1003,PYO_12,strain,pyoverdine,production
STR_1004,PYO_12,strain,pyoverdine,production
STR_1005,PYO_12,strain,pyoverdine,production
STR_1006,PYO_12,strain,pyoverdine,production
STR_1007,PYO_12,strain,pyoverdine,production
STR_1008,PYO_12,strain,pyoverdine,production
STR_1009,PYO_12,strain,pyoverdine,production
STR_1010,PYO_12,strain,pyoverdine,production
STR_1011,PYO_12,strain,pyoverdine,production
STR_1012,PYO_12,strain,pyoverdine,production
STR_1013,PYO_12,strain,pyoverdine,production
STR_1014,PYO_12,strain,pyoverdine,production
STR_1015,PYO_12,strain,pyoverdine,production
STR_1016,PYO_12,strain,pyoverdine,production
STR_1017,PYO_12,strain,pyoverdine,production
STR_1018,PYO_12,strain,pyoverdine,production
STR_1019,PYO_12,strain,pyoverdine,production
STR_1020,PYO_12,strain,pyoverdine,production
STR_1021,PYO_12,strain,pyoverdine,production
STR_1022,PYO_12,strain,pyoverdine,production
STR_1023,PYO_12,strain,pyoverdine,production
STR_1024,PYO_12,strain,pyoverdine,production
STR_1025,PYO_12,strain,pyoverdine,production
STR_1026,PYO_12,strain,pyoverdine,production
STR_1027,PYO_12,strain,pyoverdine,production
STR_1028,PYO_12,strain,pyoverdine,production
STR_1029,PYO_12,strain,pyoverdine,production
STR_1030,PYO_12,strain,pyoverdine,production
STR_1031,PYO_12,strain,pyoverdine,production
STR_1032,PYO_12,strain,pyoverdine,production
STR_1033,PYO_12,strain,pyoverdine,production
STR_1034,PYO_12,strain,pyoverdine,production
STR_1035,PYO_12,strain,pyoverdine,production
STR_1036,PYO_12,strain,pyoverdine,production
STR_1037,PYO_12,strain,pyoverdine,production
STR_1038,PYO_12,strain,pyoverdine,production
STR_1039,PYO_12,strain,pyoverdine,production
STR_1040,PYO_12,strain,pyoverdine,production
STR_1041,PYO_12,strain,pyoverdine,production
STR_1042,PYO_12,strain,pyoverdine,production
STR_1043,PYO_12,strain,pyoverdine,production
STR_1044,PYO_12,strain,pyoverdine,production
STR_1045,PYO_12,strain,pyoverdine,production
STR_1046,PYO_12,strain,pyoverdine,production
STR_1047,PYO_12,strain,pyoverdine,production
STR_1048,PYO_12,strain,pyoverdine,production
STR_1049,PYO_12,strain,pyoverdine,production
STR_1050,PYO_12,strain,pyoverdine,production
STR_1051,PYO_12,strain,pyoverdine,production
STR_1052,PYO_12,strain,pyoverdine,production
STR_1053,PYO_12,strain,pyoverdine,production
STR_1054,PYO_12,strain,pyoverdine,production
STR_1055,PYO_12,strain,pyoverdine,production
STR_1056,PYO_12,strain,pyoverdine,production
STR_1057,PYO_12,strain,pyoverdine,production
STR_1058,PYO_12,strain,pyoverdine,production
STR_1059,PYO_12,strain,pyoverdine,production
STR_1060,PYO_12,strain,pyoverdine,production
STR_1061,PYO_12,strain,pyoverdine,production
STR_1062,PYO_12,strain,pyoverdine,production
STR_1063,PYO_12,strain,pyoverdine,production
STR_1064,PYO_12,strain,pyoverdine,production
STR_1065,PYO_12,strain,pyoverdine,production
STR_1066,PYO_12,strain,pyoverdine,production
STR_1067,PYO_12,strain,pyoverdine,production
STR_1068,PYO_12,strain,pyoverdine,production
STR_1069,PYO_12,strain,pyoverdine,production
STR_1070,PYO_12,strain,pyoverdine,production
STR_1071,PYO_12,strain,pyoverdine,production
STR_1072,PYO_12,strain,pyoverdine,production
STR_1073,PYO_12,strain,pyoverdine,production
STR_1074,PYO_12,strain,pyoverdine,production
STR_1075,PYO_12,strain,pyoverdine,production
STR_1076,PYO_12,strain,pyoverdine,production
STR_1077,PYO_12,strain,pyoverdine,production
STR_1078,PYO_12,strain,pyoverdine,production
STR_1079,PYO_12,strain,pyoverdine,production
STR_1080,PYO_12,strain,pyoverdine,production
STR_1081,PYO_12,strain,pyoverdine,production
STR_1082,PYO_12,strain,pyoverdine,production
STR_1083,PYO_12,strain,pyoverdine,production
STR_1084,PYO_12,strain,pyoverdine,production
STR_1085,PYO_12,strain,pyoverdine,production
STR_1086,PYO_12,strain,pyoverdine,production
STR_1087,PYO_12,strain,pyoverdine,production
STR_1088,PYO_12,strain,pyoverdine,production
STR_1089,PYO_12,strain,pyoverdine,production
STR_1090,PYO_12,strain,pyoverdine,production
STR_1091,PYO_12,strain,pyoverdine,production
STR_1092,PYO_12,strain,pyoverdine,production
STR_1093,PYO_12,strain,pyoverdine,production
STR_1094,PYO_12,strain,pyoverdine,production
STR_1095,PYO_12,strain,pyoverdine,production
STR_1096,PYO_12,strain,pyoverdine,production
STR_1097,PYO_12,strain,pyoverdine,production
STR_1098,PYO_12,strain,pyoverdine,production
STR_1099,PYO_12,strain,pyoverdine,production
STR_1100,PYO_12,strain,pyoverdine,production
STR_1101,PYO_12,strain,pyoverdine,production
STR_1102,PYO_12,strain,pyoverdine,production
STR_1103,PYO_12,strain,pyoverdine,production
STR_1121,PYO_12,strain,pyoverdine,production
STR_1127,PYO_12,strain,pyoverdine,production
STR_1128,PYO_12,strain,pyoverdine,production
STR_1129,PYO_12,strain,pyoverdine,production
STR_1130,PYO_12,strain,pyoverdine,production
STR_1234,PYO_12,strain,pyoverdine,production
STR_1235,PYO_12,strain,pyoverdine,production
STR_1242,PYO_12,strain,pyoverdine,production
STR_1243,PYO_12,strain,pyoverdine,production
STR_1244,PYO_12,strain,pyoverdine,production
STR_1245,PYO_12,strain,pyoverdine,production
STR_1246,PYO_12,strain,pyoverdine,production
STR_1254,PYO_12,strain,pyoverdine,production
STR_1255,PYO_12,strain,pyoverdine,production
STR_1256,PYO_12,strain,pyoverdine,production
STR_1294,PYO_12,strain,pyoverdine,production
STR_1301,PYO_12,strain,pyoverdine,production
STR_1302,PYO_12,strain,pyoverdine,production
STR_1303,PYO_12,strain,pyoverdine,production
STR_1304,PYO_12,strain,pyoverdine,production
STR_1306,PYO_12,strain,pyoverdine,production
STR_1324,PYO_12,strain,pyoverdine,production
STR_1325,PYO_12,strain,pyoverdine,production
STR_1327,PYO_12,strain,pyoverdine,production
STR_1328,PYO_12,strain,pyoverdine,production
STR_1329,PYO_12,strain,pyoverdine,production
STR_1330,PYO_12,strain,pyoverdine,production
STR_1331,PYO_12,strain,pyoverdine,production
STR_1332,PYO_12,strain,pyoverdine,production
STR_1333,PYO_12,strain,pyoverdine,production
STR_1334,PYO_12,strain,pyoverdine,production
STR_1335,PYO_12,strain,pyoverdine,production
STR_1336,PYO_12,strain,pyoverdine,production
STR_1337,PYO_12,strain,pyoverdine,production
STR_1338,PYO_12,strain,pyoverdine,production
STR_1339,PYO_12,strain,pyoverdine,production
STR_1340,PYO_12,strain,pyoverdine,production
STR_1341,PYO_12,strain,pyoverdine,production
STR_1342,PYO_12,strain,pyoverdine,production
STR_1343,PYO_12,strain,pyoverdine,production
STR_1344,PYO_12,strain,pyoverdine,production
STR_1345,PYO_12,strain,pyoverdine,production
STR_1346,PYO_12,strain,pyoverdine,production
STR_1347,PYO_12,strain,pyoverdine,production
STR_1348,PYO_12,strain,pyoverdine,production
STR_1349,PYO_12,strain,pyoverdine,production
STR_1350,PYO_12,strain,pyoverdine,production
STR_1351,PYO_12,strain,pyoverdine,production
STR_1352,PYO_12,strain,pyoverdine,production
STR_1406,PYO_12,strain,pyoverdine,production
STR_1477,PYO_12,strain,pyoverdine,production
STR_1528,PYO_12,strain,pyoverdine,production
STR_1531,PYO_12,strain,pyoverdine,production
STR_1532,PYO_12,strain,pyoverdine,production
STR_1533,PYO_12,strain,pyoverdine,production
STR_1534,PYO_12,strain,pyoverdine,production
STR_1535,PYO_12,strain,pyoverdine,production
STR_1536,PYO_12,strain,pyoverdine,production
STR_1537,PYO_12,strain,pyoverdine,production
STR_1538,PYO_12,strain,pyoverdine,production
STR_1539,PYO_12,strain,pyoverdine,production
STR_1540,PYO_12,strain,pyoverdine,production
STR_1541,PYO_12,strain,pyoverdine,production
STR_1542,PYO_12,strain,pyoverdine,production
STR_1543,PYO_12,strain,pyoverdine,production
STR_1544,PYO_12,strain,pyoverdine,production
STR_1545,PYO_12,strain,pyoverdine,production
STR_1547,PYO_12,strain,pyoverdine,production
STR_1548,PYO_12,strain,pyoverdine,production
STR_1550,PYO_12,strain,pyoverdine,production
STR_1551,PYO_12,strain,pyoverdine,production
STR_1554,PYO_12,strain,pyoverdine,production
STR_1555,PYO_12,strain,pyoverdine,production
STR_1556,PYO_12,strain,pyoverdine,production
STR_0025,PYO_13,strain,pyoverdine,production
STR_0152,PYO_13,strain,pyoverdine,production
STR_0177,PYO_13,strain,pyoverdine,production
STR_0185,PYO_13,strain,pyoverdine,production
STR_0196,PYO_13,strain,pyoverdine,production
STR_0198,PYO_13,strain,pyoverdine,production
STR_0974,PYO_13,strain,pyoverdine,production
STR_1134,PYO_13,strain,pyoverdine,production
STR_1137,PYO_13,strain,pyoverdine,production
STR_1138,PYO_13,strain,pyoverdine,production
STR_1174,PYO_13,strain,pyoverdine,production
STR_1213,PYO_13,strain,pyoverdine,production
STR_1230,PYO_13,strain,pyoverdine,production
STR_1363,PYO_13,strain,pyoverdine,production
STR_1467,PYO_13,strain,pyoverdine,production
STR_1523,PYO_13,strain,pyoverdine,production
STR_1524,PYO_13,strain,pyoverdine,production
STR_1525,PYO_13,strain,pyoverdine,production
STR_1546,PYO_13,strain,pyoverdine,production
STR_1718,PYO_13,strain,pyoverdine,production
STR_1719,PYO_13,strain,pyoverdine,production
STR_1720,PYO_13,strain,pyoverdine,production
STR_1721,PYO_13,strain,pyoverdine,production
STR_1732,PYO_13,strain,pyoverdine,production
STR_0049,PYO_14,strain,pyoverdine,production
STR_1649,PYO_14,strain,pyoverdine,production
STR_1650,PYO_14,strain,pyoverdine,production
STR_1651,PYO_14,strain,pyoverdine,production
STR_0033,PYO_15,strain,pyoverdine,production
STR_0662,PYO_15,strain,pyoverdine,production
STR_0685,PYO_15,strain,pyoverdine,production
STR_1107,PYO_15,strain,pyoverdine,production
STR_1278,PYO_15,strain,pyoverdine,production
STR_1296,PYO_15,strain,pyoverdine,production
STR_1318,PYO_15,strain,pyoverdine,production
STR_0039,PYO_16,strain,pyoverdine,production
STR_0540,PYO_16,strain,pyoverdine,production
STR_1232,PYO_16,strain,pyoverdine,production
STR_1268,PYO_16,strain,pyoverdine,production
STR_1800,PYO_17,strain,pyoverdine,production
STR_0175,PYO_18,strain,pyoverdine,production
STR_1421,PYO_19,strain,pyoverdine,production
STR_1468,PYO_19,strain,pyoverdine,production
STR_0001,PYO_20,strain,pyoverdine,production
STR_0038,PYO_20,strain,pyoverdine,production
STR_0160,PYO_20,strain,pyoverdine,production
STR_0203,PYO_20,strain,pyoverdine,production
STR_0204,PYO_20,strain,pyoverdine,production
STR_0205,PYO_20,strain,pyoverdine,production
STR_0247,PYO_20,strain,pyoverdine,production
STR_0270,PYO_20,strain,pyoverdine,production
STR_0307,PYO_20,strain,pyoverdine,production
STR_0310,PYO_20,strain,pyoverdine,production
STR_0564,PYO_20,strain,pyoverdine,production
STR_0565,PYO_20,strain,pyoverdine,production
STR_0569,PYO_20,strain,pyoverdine,production
STR_0619,PYO_20,strain,pyoverdine,production
STR_0620,PYO_20,strain,pyoverdine,production
STR_0657,PYO_20,strain,pyoverdine,production
STR_0700,PYO_20,strain,pyoverdine,production
STR_0701,PYO_20,strain,pyoverdine,production
STR_0702,PYO_20,strain,pyoverdine,production
STR_0703,PYO_20,strain,pyoverdine,production
STR_0704,PYO_20,strain,pyoverdine,production
STR_0705,PYO_20,strain,pyoverdine,production
STR_0706,PYO_20,strain,pyoverdine,production
STR_0707,PYO_20,strain,pyoverdine,production
STR_0708,PYO_20,strain,pyoverdine,production
STR_0709,PYO_20,strain,pyoverdine,production
STR_0710,PYO_20,strain,pyoverdine,production
STR_0711,PYO_20,strain,pyoverdine,production
STR_0713,PYO_20,strain,pyoverdine,production
STR_0715,PYO_20,strain,pyoverdine,production
STR_0716,PYO_20,strain,pyoverdine,production
STR_0717,PYO_20,strain,pyoverdine,production
STR_0718,PYO_20,strain,pyoverdine,production
STR_0719,PYO_20,strain,pyoverdine,production
STR_0722,PYO_20,strain,pyoverdine,production
STR_0723,PYO_20,strain,pyoverdine,production
STR_0752,PYO_20,strain,pyoverdine,production
STR_0959,PYO_20,strain,pyoverdine,production
STR_1117,PYO_20,strain,pyoverdine,production
STR_1118,PYO_20,strain,pyoverdine,production
STR_1119,PYO_20,strain,pyoverdine,production
STR_1120,PYO_20,strain,pyoverdine,production
STR_1139,PYO_20,strain,pyoverdine,production
STR_1140,PYO_20,strain,pyoverdine,production
STR_1141,PYO_20,strain,pyoverdine,production
STR_1142,PYO_20,strain,pyoverdine,production
STR_1143,PYO_20,strain,pyoverdine,production
STR_1144,PYO_20,strain,pyoverdine,production
STR_1145,PYO_20,strain,pyoverdine,production
STR_1146,PYO_20,strain,pyoverdine,production
STR_1147,PYO_20,strain,pyoverdine,production
STR_1148,PYO_20,strain,pyoverdine,production
STR_1149,PYO_20,strain,pyoverdine,production
STR_1150,PYO_20,strain,pyoverdine,production
STR_1151,PYO_20,strain,pyoverdine,production
STR_1152,PYO_20,strain,pyoverdine,production
STR_1153,PYO_20,strain,pyoverdine,production
STR_1154,PYO_20,strain,pyoverdine,production
STR_1155,PYO_20,strain,pyoverdine,production
STR_1156,PYO_20,strain,pyoverdine,production
STR_1157,PYO_20,strain,pyoverdine,production
STR_1158,PYO_20,strain,pyoverdine,production
STR_1159,PYO_20,strain,pyoverdine,production
STR_1160,PYO_20,strain,pyoverdine,production
STR_1161,PYO_20,strain,pyoverdine,production
STR_1162,PYO_20,strain,pyoverdine,production
STR_1163,PYO_20,strain,pyoverdine,production
STR_1164,PYO_20,strain,pyoverdine,production
STR_1165,PYO_20,strain,pyoverdine,production
STR_1166,PYO_20,strain,pyoverdine,production
STR_1167,PYO_20,strain,pyoverdine,production
STR_1168,PYO_20,strain,pyoverdine,production
STR_1169,PYO_20,strain,pyoverdine,production
STR_1170,PYO_20,strain,pyoverdine,production
STR_1178,PYO_20,strain,pyoverdine,production
STR_1179,PYO_20,strain,pyoverdine,production
STR_1182,PYO_20,strain,pyoverdine,production
STR_1184,PYO_20,strain,pyoverdine,production
STR_1192,PYO_20,strain,pyoverdine,production
STR_1194,PYO_20,strain,pyoverdine,production
STR_1195,PYO_20,strain,pyoverdine,production
STR_1196,PYO_20,strain,pyoverdine,production
STR_1197,PYO_20,strain,pyoverdine,production
STR_1199,PYO_20,strain,pyoverdine,production
STR_1200,PYO_20,strain,pyoverdine,production
STR_1201,PYO_20,strain,pyoverdine,production
STR_1202,PYO_20,strain,pyoverdine,production
STR_1203,PYO_20,strain,pyoverdine,production
STR_1204,PYO_20,strain,pyoverdine,production
STR_1206,PYO_20,strain,pyoverdine,production
STR_1207,PYO_20,strain,pyoverdine,production
STR_1208,PYO_20,strain,pyoverdine,production
STR_1210,PYO_20,strain,pyoverdine,production
STR_1274,PYO_20,strain,pyoverdine,production
STR_1277,PYO_20,strain,pyoverdine,production
STR_1279,PYO_20,strain,pyoverdine,production
STR_1280,PYO_20,strain,pyoverdine,production
STR_1316,PYO_20,strain,pyoverdine,production
STR_1357,PYO_20,strain,pyoverdine,production
STR_1403,PYO_20,strain,pyoverdine,production
STR_1460,PYO_20,strain,pyoverdine,production
STR_1461,PYO_20,strain,pyoverdine,production
STR_1472,PYO_20,strain,pyoverdine,production
STR_1473,PYO_20,strain,pyoverdine,production
STR_1474,PYO_20,strain,pyoverdine,production
STR_1475,PYO_20,strain,pyoverdine,production
STR_1478,PYO_20,strain,pyoverdine,production
STR_1479,PYO_20,strain,pyoverdine,production
STR_1480,PYO_20,strain,pyoverdine,production
STR_1507,PYO_20,strain,pyoverdine,production
STR_1508,PYO_20,strain,pyoverdine,production
STR_1509,PYO_20,strain,pyoverdine,production
STR_1510,PYO_20,strain,pyoverdine,production
STR_1511,PYO_20,strain,pyoverdine,production
STR_1809,PYO_20,strain,pyoverdine,production
STR_1769,PYO_21,strain,pyoverdine,production
STR_1784,PYO_21,strain,pyoverdine,production
STR_0003,PYO_22,strain,pyoverdine,production
STR_0008,PYO_22,strain,pyoverdine,production
STR_0016,PYO_22,strain,pyoverdine,production
STR_0018,PYO_22,strain,pyoverdine,production
STR_0019,PYO_22,strain,pyoverdine,production
STR_0034,PYO_22,strain,pyoverdine,production
STR_0035,PYO_22,strain,pyoverdine,production
STR_0042,PYO_22,strain,pyoverdine,production
STR_0044,PYO_22,strain,pyoverdine,production
STR_0046,PYO_22,strain,pyoverdine,production
STR_0067,PYO_22,strain,pyoverdine,production
STR_0068,PYO_22,strain,pyoverdine,production
STR_0072,PYO_22,strain,pyoverdine,production
